airline_id,dep_airport,des_airport,dep_name,dep_city,dep_country,dep_lat,dep_lng,total,des_name,des_city,des_country,airport_id,des_lat,des_lng,alt
B6,JFK,JAX,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2720,Jacksonville International Airport,Jacksonville,United States,JAX,30.49410057,-81.68789673,30
B6,JFK,ORD,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,17283,Chicago O'Hare International Airport,Chicago,United States,ORD,41.9786,-87.9048,672
EV,EWR,MYR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,59,Myrtle Beach International Airport,Myrtle Beach,United States,MYR,33.67969894,-78.92829895,25
MQ,LGA,RDU,La Guardia Airport,New York,United States,40.77719879,-73.87259674,8163,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.87760162,-78.78749847,435
F9,LGA,DEN,La Guardia Airport,New York,United States,40.77719879,-73.87259674,7266,Denver International Airport,Denver,United States,DEN,39.86169815,-104.6729965,5431
MQ,LGA,CLE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,4573,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.4117012,-81.84980011,791
DL,JFK,DTW,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
B6,EWR,RSW,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,3537,Southwest Florida International Airport,Fort Myers,United States,RSW,26.53619957,-81.75520325,30
MQ,JFK,BWI,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,1781,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,39.1754,-76.668297,146
UA,EWR,JAC,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,25,Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998,-110.737999,6451
EV,EWR,RDU,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,8163,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.87760162,-78.78749847,435
DL,EWR,DTW,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
UA,EWR,SAN,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2737,San Diego International Airport,San Diego,United States,SAN,32.73360062,-117.1900024,17
WN,EWR,MDW,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4113,Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,620
HA,JFK,HNL,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,707,Daniel K Inouye International Airport,Honolulu,United States,HNL,21.32062,-157.924228,13
UA,EWR,SEA,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,3923,Seattle Tacoma International Airport,Seattle,United States,SEA,47.449001,-122.308998,433
MQ,LGA,BNA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,6333,Nashville International Airport,Nashville,United States,BNA,36.12450027,-86.67819977,599
B6,JFK,AUS,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2439,Austin Bergstrom International Airport,Austin,United States,AUS,30.19449997,-97.66989899,542
B6,JFK,BTV,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2589,Burlington International Airport,Burlington,United States,BTV,44.47190094,-73.15329742,335
US,LGA,PHL,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1632,Philadelphia International Airport,Philadelphia,United States,PHL,39.87189865,-75.2410965,36
AA,JFK,STT,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,522,Cyril E. King Airport,St. Thomas,Virgin Islands,STT,18.33729935,-64.9733963,23
UA,EWR,STT,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,522,Cyril E. King Airport,St. Thomas,Virgin Islands,STT,18.33729935,-64.9733963,23
UA,EWR,CLE,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4573,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.4117012,-81.84980011,791
B6,JFK,RDU,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,8163,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.87760162,-78.78749847,435
B6,JFK,IAD,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,5700,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,312
DL,JFK,LAX,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,16174,Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,125
B6,EWR,SJU,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,5819,Luis Munoz Marin International Airport,San Juan,Puerto Rico,SJU,18.43939972,-66.00180054,9
UA,EWR,EGE,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,213,Eagle County Regional Airport,Vail,United States,EGE,39.64260101,-106.9179993,6548
DL,LGA,RSW,La Guardia Airport,New York,United States,40.77719879,-73.87259674,3537,Southwest Florida International Airport,Fort Myers,United States,RSW,26.53619957,-81.75520325,30
EV,EWR,DCA,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,9705,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15
WN,EWR,DEN,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,7266,Denver International Airport,Denver,United States,DEN,39.86169815,-104.6729965,5431
VX,JFK,LAS,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,5997,McCarran International Airport,Las Vegas,United States,LAS,36.08010101,-115.1520004,2181
WN,LGA,MDW,La Guardia Airport,New York,United States,40.77719879,-73.87259674,4113,Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,620
DL,LGA,TPA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,7466,Tampa International Airport,Tampa,United States,TPA,27.97550011,-82.53320313,26
DL,LGA,SRQ,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1211,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909,-82.55439758,30
B6,LGA,PBI,La Guardia Airport,New York,United States,40.77719879,-73.87259674,6554,Palm Beach International Airport,West Palm Beach,United States,PBI,26.68320084,-80.09559631,19
WN,LGA,MKE,La Guardia Airport,New York,United States,40.77719879,-73.87259674,2802,General Mitchell International Airport,Milwaukee,United States,MKE,42.94720078,-87.89659882,723
EV,EWR,AVL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,275,Asheville Regional Airport,Asheville,United States,AVL,35.43619919,-82.54180145,2165
B6,JFK,PWM,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2352,Portland International Jetport Airport,Portland,United States,PWM,43.64619827,-70.30930328,76
EV,EWR,STL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4339,St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,618
UA,EWR,BOS,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,15508,General Edward Lawrence Logan International Airport,Boston,United States,BOS,42.36429977,-71.00520325,20
DL,JFK,LAS,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,5997,McCarran International Airport,Las Vegas,United States,LAS,36.08010101,-115.1520004,2181
EV,EWR,BUF,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4681,Buffalo Niagara International Airport,Buffalo,United States,BUF,42.94049835,-78.73220062,728
EV,EWR,IND,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2077,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403,797
EV,EWR,MKE,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2802,General Mitchell International Airport,Milwaukee,United States,MKE,42.94720078,-87.89659882,723
EV,EWR,PWM,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2352,Portland International Jetport Airport,Portland,United States,PWM,43.64619827,-70.30930328,76
US,LGA,DCA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,9705,Ronald Reagan Washington National Airport,Washington,United States,DCA,38.8521,-77.037697,15
EV,EWR,SAV,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,804,Savannah Hilton Head International Airport,Savannah,United States,SAV,32.12760162,-81.20210266,50
WN,LGA,STL,La Guardia Airport,New York,United States,40.77719879,-73.87259674,4339,St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,618
EV,EWR,ATL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,17215,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,33.6367,-84.428101,1026
FL,LGA,CAK,La Guardia Airport,New York,United States,40.77719879,-73.87259674,864,Akron Canton Regional Airport,Akron,United States,CAK,40.91609955,-81.44219971,1228
EV,EWR,SYR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1761,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.11119843,-76.10630035,421
EV,EWR,CMH,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,3524,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815
EV,EWR,ROC,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2416,Greater Rochester International Airport,Rochester,United States,ROC,43.1189003,-77.67240143,559
WN,EWR,BWI,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1781,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,39.1754,-76.668297,146
EV,EWR,BTV,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2589,Burlington International Airport,Burlington,United States,BTV,44.47190094,-73.15329742,335
B6,JFK,HOU,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,2115,William P Hobby Airport,Houston,United States,HOU,29.64539909,-95.27890015,46
EV,EWR,CLT,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,14064,Charlotte Douglas International Airport,Charlotte,United States,CLT,35.2140007,-80.94309998,748
DL,LGA,MSY,La Guardia Airport,New York,United States,40.77719879,-73.87259674,3799,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.99340057,-90.25800323,4
UA,EWR,PHX,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4656,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,33.43429947,-112.012001,1135
EV,EWR,DTW,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,9384,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.21239853,-83.35340118,645
US,LGA,BOS,La Guardia Airport,New York,United States,40.77719879,-73.87259674,15508,General Edward Lawrence Logan International Airport,Boston,United States,BOS,42.36429977,-71.00520325,20
B6,JFK,LGB,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,668,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,33.81769943,-118.1520004,60
EV,EWR,DAY,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1525,James M Cox Dayton International Airport,Dayton,United States,DAY,39.90240097,-84.2193985,1009
WN,EWR,HOU,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2115,William P Hobby Airport,Houston,United States,HOU,29.64539909,-95.27890015,46
EV,EWR,ALB,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,439,Albany International Airport,Albany,United States,ALB,42.74829865,-73.80169678,285
EV,EWR,BWI,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1781,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,39.1754,-76.668297,146
EV,EWR,BDL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,443,Bradley International Airport,Windsor Locks,United States,BDL,41.93889999,-72.68319702,173
DL,EWR,SLC,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2467,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.78839874,-111.9779968,4227
EV,EWR,PIT,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,2875,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203
B6,LGA,SRQ,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1211,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909,-82.55439758,30
UA,EWR,HNL,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,707,Daniel K Inouye International Airport,Honolulu,United States,HNL,21.32062,-157.924228,13
WN,EWR,PHX,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,4656,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,33.43429947,-112.012001,1135
EV,EWR,MHT,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1009,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,266
EV,EWR,MSN,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,572,Dane County Regional Truax Field,Madison,United States,MSN,43.13990021,-89.33750153,887
EV,EWR,GSO,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,1606,Piedmont Triad International Airport,Greensboro,United States,GSO,36.09780121,-79.93730164,925
EV,LGA,MEM,La Guardia Airport,New York,United States,40.77719879,-73.87259674,1789,Memphis International Airport,Memphis,United States,MEM,35.04240036,-89.97669983,341
B6,JFK,SEA,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,3923,Seattle Tacoma International Airport,Seattle,United States,SEA,47.449001,-122.308998,433
EV,EWR,CVG,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,3941,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.04880142,-84.6678009,896
